0000000023,0000022000,000052,-00032,-00019,-00003,-08517,006499,001999,004580,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000024,0000023000,000052,-00018,-00033,-00003,-08986,004430,004541,-00149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000025,0000024000,000046,-00002,-00043,-00002,-08379,001795,006580,-04859,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000026,0000025000,000038,000013,-00050,-00002,-07092,-01060,008156,-09111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000027,0000026000,000025,000027,-00053,-00002,-05241,-03730,008983,-12672,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000028,0000027000,000009,000039,-00048,-00001,-02751,-05929,008690,-14656,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000029,0000028000,-00008,000047,-00040,000000,000081,-07644,007574,-15174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000030,0000029000,-00024,000050,-00029,000001,002837,-08770,005934,-14652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000031,0000030000,-00037,000047,-00013,000002,005217,-08850,003637,-12459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000032,0000031000,-00047,000041,000003,000002,007114,-07967,000854,-08853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000033,0000032000,-00054,000031,000019,000002,008516,-06509,-01992,-04597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000034,0000033000,-00053,000017,000033,000002,008990,-04438,-04539,000139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000035,0000034000,-00047,000001,000043,000002,008381,-01803,-06575,004851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000036,0000035000,-00039,-00015,000051,000001,007094,001047,-08149,009096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000037,0000036000,-00026,-00029,000052,000000,005246,003717,-08979,012666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000038,0000037000,-00010,-00040,000048,000000,002762,005922,-08694,014659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000039,0000038000,000007,-00048,000040,-00001,-00071,007638,-07579,015178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000040,0000039000,000022,-00052,000029,-00002,-02834,008769,-05939,014659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000041,0000040000,000035,-00049,000014,-00002,-05214,008852,-03641,012468,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000042,0000041000,000045,-00042,-00003,-00003,-07112,007968,-00856,008857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000043,0000042000,000052,-00032,-00019,-00003,-08511,006507,001987,004599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000044,0000043000,000052,-00018,-00033,-00003,-08986,004442,004530,-00126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000045,0000044000,000046,-00002,-00043,-00002,-08383,001810,006571,-04839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000046,0000045000,000038,000014,-00050,-00002,-07100,-01044,008150,-09090,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000047,0000046000,000025,000028,-00052,-00002,-05250,-03716,008981,-12659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000048,0000047000,000009,000039,-00048,-00001,-02763,-05919,008693,-14651,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000049,0000048000,-00008,000047,-00040,000000,000066,-07635,007582,-15174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000050,0000049000,-00024,000051,-00029,000001,002822,-08763,005945,-14660,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000051,0000050000,-00036,000047,-00014,000002,005206,-08850,003649,-12471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000052,0000051000,-00047,000041,000003,000002,007107,-07972,000867,-08872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000053,0000052000,-00054,000031,000019,000002,008513,-06515,-01981,-04617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000054,0000053000,-00053,000017,000032,000002,008992,-04446,-04531,000120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000055,0000054000,-00048,000001,000043,000002,008386,-01814,-06568,004831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000056,0000055000,-00039,-00015,000051,000001,007099,001038,-08142,009077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000057,0000056000,-00026,-00029,000052,000000,005254,003710,-08977,012653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000058,0000057000,-00010,-00040,000048,000000,002774,005915,-08697,014652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000059,0000058000,000006,-00048,000041,-00001,-00058,007631,-07584,015175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000060,0000059000,000022,-00052,000029,-00002,-02822,008765,-05945,014660,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000061,0000060000,000035,-00049,000013,-00002,-05204,008856,-03654,012482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000062,0000061000,000045,-00042,-00003,-00003,-07104,007976,-00871,008879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000063,0000062000,000052,-00032,-00019,-00003,-08506,006518,001973,004620,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000064,0000063000,000052,-00018,-00032,-00003,-08986,004455,004520,-00104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000065,0000064000,000046,-00003,-00043,-00003,-08389,001825,006564,-04819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000066,0000065000,000037,000014,-00051,-00002,-07105,-01031,008144,-09074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000067,0000066000,000025,000028,-00052,-00002,-05260,-03704,008981,-12647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000068,0000067000,000009,000039,-00048,-00001,-02777,-05908,008698,-14648,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000069,0000068000,-00008,000047,-00041,000000,000055,-07628,007586,-15175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000070,0000069000,-00024,000050,-00028,000001,002812,-08760,005951,-14665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000071,0000070000,-00037,000048,-00014,000001,005197,-08851,003659,-12484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000072,0000071000,-00047,000041,000002,000002,007099,-07975,000879,-08889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000073,0000072000,-00059,000031,000019,000007,008103,-06585,-02064,-04617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000074,0000073000,-00169,000021,000036,000109,003589,-05278,-05677,000394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000075,0000074000,-00406,000016,000057,000330,-00067,-02526,-07559,005301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000076,0000075000,-00633,000015,000081,000534,000155,000648,-08782,009245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000077,0000076000,-00791,000016,000098,000675,-00089,003412,-09491,012850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000078,0000077000,-00869,000013,000102,000751,000095,005730,-09091,014926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000079,0000078000,-00857,000007,000097,000752,-00058,007549,-07636,015064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000080,0000079000,-00755,-00003,000082,000675,000052,008585,-05547,014108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000081,0000080000,-00575,-00012,000061,000525,-00034,009033,-02849,011824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000082,0000081000,-00334,-00018,000031,000321,000023,008533,-00008,008722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000083,0000082000,-00057,-00022,-00003,000082,-00026,007158,002844,004421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000084,0000083000,000225,-00023,-00035,-00167,-00030,005166,005588,-00565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000085,0000084000,000486,-00024,-00062,-00400,-00043,002483,007644,-05256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000086,0000085000,000702,-00024,-00084,-00595,-00031,-00393,009037,-09450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000087,0000086000,000852,-00021,-00099,-00732,-00024,-03199,009520,-12667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000088,0000087000,000922,-00016,-00105,-00802,-00019,-05563,008956,-14525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000089,0000088000,000902,-00007,-00100,-00795,-00007,-07284,007582,-14863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000090,0000089000,000795,000004,-00088,-00713,-00010,-08447,005498,-13801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000091,0000090000,000612,000014,-00065,-00563,000000,-08806,002985,-11843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000092,0000091000,000370,000021,-00034,-00359,-00005,-08343,000208,-08670,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000093,0000092000,000093,000024,000001,-00121,000010,-07111,-02684,-04564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000094,0000093000,-00191,000025,000035,000128,000024,-05048,-05343,000282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000095,0000094000,-00454,000025,000064,000362,000040,-02479,-07555,005273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000096,0000095000,-00671,000023,000086,000558,000025,000392,-08948,009300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000097,0000096000,-00823,000020,000102,000698,000022,003195,-09422,012578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000098,0000097000,-00894,000015,000108,000769,000016,005510,-08935,014494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000099,0000098000,-00877,000006,000104,000765,000021,007282,-07510,014758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000100,0000099000,-00773,-00006,000091,000686,000006,008389,-05492,013792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000101,0000100000,-00592,-00017,000068,000540,000004,008768,-03001,011775,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000102,0000101000,-00353,-00024,000036,000340,000000,008327,-00204,008652,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000103,0000102000,-00079,-00027,000000,000105,-00006,007074,002623,004558,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000104,0000103000,000202,-00028,-00035,-00140,-00033,005080,005303,-00263,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000105,0000104000,000463,-00027,-00064,-00371,-00032,002458,007505,-05229,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000106,0000105000,000678,-00026,-00088,-00565,-00029,-00391,008909,-09290,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000107,0000106000,000828,-00022,-00103,-00704,-00023,-03137,009399,-12469,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000108,0000107000,000898,-00016,-00109,-00774,-00015,-05494,008851,-14393,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000109,0000108000,000880,-00006,-00107,-00769,-00014,-07231,007454,-14657,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000110,0000109000,000775,000006,-00094,-00689,-00010,-08345,005466,-13697,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000111,0000110000,000595,000017,-00071,-00543,-00009,-08719,003011,-11752,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000112,0000111000,000356,000025,-00039,-00344,-00008,-08237,000263,-08614,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000113,0000112000,000084,000028,-00002,-00112,000003,-07011,-02549,-04581,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000114,0000113000,-00196,000029,000033,000130,000046,-05037,-05221,000172,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000115,0000114000,-00455,000028,000064,000360,000051,-02462,-07438,005160,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000116,0000115000,-00670,000025,000088,000554,000041,000348,-08862,009194,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000117,0000116000,-00821,000021,000104,000693,000036,003119,-09359,012419,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000118,0000117000,-00892,000015,000110,000763,000028,005470,-08834,014370,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000119,0000118000,-00873,000005,000108,000758,000026,007202,-07413,014583,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000120,0000119000,-00769,-00009,000096,000679,000025,008313,-05443,013651,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000121,0000120000,-00588,-00020,000073,000534,000021,008685,-03030,011740,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000122,0000121000,-00350,-00028,000040,000337,000020,008234,-00272,008606,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000123,0000122000,-00078,-00031,000002,000107,-00077,007000,002500,004607,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000124,0000123000,000195,-00031,-00034,-00130,-00226,005041,005166,-00126,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000125,0000124000,000451,-00029,-00064,-00357,-00078,002476,007414,-05131,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000126,0000125000,000665,-00027,-00088,-00549,-00073,-00350,008824,-09162,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000127,0000126000,000815,-00023,-00105,-00688,-00049,-03099,009342,-12365,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000128,0000127000,000884,-00016,-00111,-00758,-00047,-05447,008815,-14333,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000129,0000128000,000865,-00005,-00109,-00752,-00047,-07180,007389,-14531,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000130,0000129000,000760,000008,-00097,-00673,-00041,-08281,005448,-13619,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000131,0000130000,000580,000020,-00073,-00529,-00039,-08654,003031,-11712,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000132,0000131000,000342,000028,-00041,-00333,-00032,-08204,000272,-08568,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000133,0000132000,000082,000032,-00004,-00112,000770,-06868,-02331,-04642,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000134,0000133000,-00062,000027,000028,000004,006296,-04162,-03921,-00215,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000135,0000134000,-00079,000014,000048,000013,008124,-01863,-06478,004635,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000136,0000135000,-00069,-00004,000059,000011,006782,000767,-08045,008884,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000137,0000136000,-00057,-00022,000065,000011,005079,003410,-08629,011936,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000138,0000137000,-00038,-00039,000065,000009,002561,005508,-08392,013936,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000139,0000138000,-00018,-00052,000059,000008,000156,007192,-07554,014739,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000140,0000139000,000004,-00060,000047,000006,-02546,008416,-05990,014339,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000141,0000140000,000026,-00062,000028,000006,-04818,008460,-03869,012324,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000142,0000141000,000042,-00057,000007,000005,-06851,007717,-01041,008760,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000143,0000142000,000053,-00048,-00013,000004,-08183,006409,001709,004759,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000144,0000143000,000056,-00032,-00031,000004,-08790,004403,004139,000334,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000145,0000144000,000054,-00013,-00047,000005,-08111,001832,006285,-04572,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000146,0000145000,000048,000004,-00058,000005,-07052,-00974,007839,-08740,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000147,0000146000,000035,000021,-00063,000006,-05320,-03510,008761,-12179,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000148,0000147000,000017,000036,-00061,000006,-02873,-05669,008532,-14297,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000149,0000148000,-00003,000049,-00055,000007,-00112,-07445,007409,-14768,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000150,0000149000,-00021,000055,-00043,000008,002612,-08557,005936,-14466,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000151,0000150000,-00038,000055,-00026,000009,004958,-08730,003692,-12428,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000152,0000151000,-00053,000049,-00008,000009,006855,-07856,000930,-08754,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000153,0000152000,-00062,000040,000011,000009,008278,-06436,-01824,-04707,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000154,0000153000,-00065,000025,000028,000010,008755,-04485,-04388,-00047,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000155,0000154000,-00061,000008,000042,000009,008224,-01823,-06403,004671,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0000000156,0000155000,-00054,-00009,000053,000008,006992,000941,-07974,008805,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000157,0000156000,-00041,-00026,000057,000007,005218,003531,-08837,012337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000158,0000157000,-00024,-00040,000055,000006,002786,005766,-08558,014354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000159,0000158000,-00007,-00050,000049,000006,-00047,007457,-07506,014919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
